pyRAP_Gene	feature	Gene_base	locus	GO_terms	log2foldchange	padj
S1128.4489	S_feature	S1128	new_3032370_3032416_c	na	1.9	na
pitB_ykaA.1922	intergenic_UTR	pitB_ykaA	BSU_12840	Phosphate metabolism, Membrane proteins, Uptake of other small ions	-1.9	na
S7.17	S_feature	S7	new_9529_9614	na	1.89	na
ydzW/6.944	CDS	ydzW/6	BSU_06079	Prophage 3, Pseudogenes	1.89	na
S578.2390	S_feature	S578	new_1670054_1671124_c	na	1.89	na
S783.3128	sRNA_independent	S783	new_2203985_2204049_c	na	1.89	na
yqdA.3959	CDS	yqdA	BSU_26330	Skin element	1.89	na
YP_009514004.5389	CDS	YP_009514004	na	na	1.89	na
S1508.5907	S_feature	S1508	new_4018701_4018785_c	na	1.89	na
yonS_yonR.3174	intergenic_UTR	yonS_yonR	BSU_21010	SP-beta prophage, Membrane proteins	-1.88	na
S964.3857	sRNA_independent	S964	new_2642036_2642116	na	-1.88	na
S1224.4819	sRNA_independent	S1224	new_3266637_3269004	na	1.88	na
acoR_sspH.1225	intergenic_UTR	acoR_sspH	BSU_08100	Utilization of acetoin, Transcription factors/ other	-1.87	na
yhjQ.1572	CDS	yhjQ	BSU_10600	Newly identified sporulation proteins (based on transcription profiling), Copper	-1.87	na
yonF.3192	CDS	yonF	BSU_21110	SP-beta prophage	1.87	na
yqjZ_yqjY.3572	intergenic_UTR	yqjZ_yqjY	BSU_23680	Proteins of unknown function	-1.86	na
S1193.4731	sRNA_independent	S1193	new_3217011_3217663	na	1.86	na
spoIIM.3551	CDS	spoIIM	BSU_23530	Cell wall/ other, Sporulation proteins/ other	-1.85	na
yitF.1626	CDS	yitF	BSU_10970	Sporulation proteins/ other, Poorly characterized/ putative enzymes	-1.85	na
spoIIIAB.3677	CDS	spoIIIAB	BSU_24420	Protein secretion, Sporulation proteins/ other, Membrane proteins	1.85	na
YP_009513998.4529	CDS	YP_009513998	na	na	1.85	na
ylaK.2213	CDS	ylaK	BSU_14810	Poorly characterized/ putative enzymes, Newly identified sporulation proteins (based on transcription profiling)	1.85	na
yhzF.1485	CDS	yhzF	BSU_10009	Proteins of unknown function, Membrane proteins, Newly identified sporulation proteins (based on transcription profiling)	1.84	na
paiB_paiA.4868	intergenic_UTR	paiB_paiA	BSU_32140	Transcription factors/ other	1.84	na
gerQ.5726	CDS	gerQ	BSU_37920	Additional germination proteins, Not yet assigned	1.84	na
yyaD.6187	CDS	yyaD	BSU_40940	Sporulation proteins/ other	1.84	na
ybaK.264	CDS	ybaK	BSU_01520	Sporulation proteins/ other	-1.83	na
S143.679	S_feature	S143	new_489666_490525_c	na	-1.83	na
ydcO_YP_009513947.763	intergenic_UTR	ydcO_YP_009513947	BSU_04840	ICEBs1	-1.83	na
gmuA_gmuC.899	intergenic_UTR	gmuA_gmuC	BSU_05820	Utilization of glucomannan, Sugar specific PTS proteins, Phosphorylation on a His residue	-1.83	na
S366.1544	S_feature	S366	new_1117688_1117833	na	-1.83	na
xkdN_xkzB.1891	intergenic_UTR	xkdN_xkzB	BSU_12671	PBSX prophage	-1.83	na
S540.2215	S_feature	S540	new_1550794_1551384	na	-1.83	na
S631.2638	sRNA_independent	S631	new_1886528_1887351	na	-1.83	na
pghL.2685	CDS	pghL	BSU_17820	Sporulation proteins/ other, Membrane proteins, Capsule biosynthesis and degradation	-1.83	na
S687.2792	S_feature	S687	new_2021232_2021971	na	-1.83	na
YP_009513964.2818	CDS	YP_009513964	na	na	-1.83	na
YP_009513975.3356	intergenic_UTR	YP_009513975	na	na	-1.83	na
S1016.4059	sRNA_independent	S1016	new_2755836_2755986	na	-1.83	na
S1029.4095	sRNA_independent	S1029	new_2780331_2780484_c	na	-1.83	na
S1155.4579	sRNA_independent	S1155	new_3095456_3095548_c	na	-1.83	na
S1234.4855	S_feature	S1234	new_3298930_3299376	na	-1.83	na
yvpB_pelC.5276	intergenic_UTR	yvpB_pelC	BSU_34940	Proteins of unknown function, Swarming	-1.83	na
S1463.5725	S_feature	S1463	new_3893312_3893440	na	-1.83	na
acoA.1220	CDS	acoA	BSU_08060	Utilization of acetoin	1.83	0.0747441776773592
spsL.5714	CDS	spsL	BSU_37810	Biosynthesis of rhamnose (for the exosporium), Sporulation proteins/ other	1.83	na
ynzJ.2655	pseudogene	ynzJ	BSU_17678	Proteins of unknown function	-1.82	na
S815.3259	sRNA_independent	S815	new_2282486_2282578	na	-1.82	na
spsG.5718	CDS	spsG	BSU_37850	Sporulation proteins/ other, Membrane proteins, Biosynthesis of legionaminic acid (for spore crust))	-1.82	na
S1553.6104	S_feature	S1553	new_4154502_4154694_c	na	-1.82	na
pyrC.2326	CDS	pyrC	BSU_15500	Biosynthesis/ acquisition of pyrimidine nucleotides	1.82	0.21139548828501
cidA.5786	putative_sRNA	cidA	BSU_38320	Membrane proteins, Proteins of unknown function	-1.81	na
yydK_yyzN.6057	intergenic_UTR	yydK_yyzN	BSU_40130	Transcription factor/ other/ based on similarity	-1.81	na
yotJ.3009	CDS	yotJ	BSU_19860	SP-beta prophage	1.81	na
S120.522	S_feature	S120	new_353869_356316	na	-1.81	na
S72_S73.304	sRNA_5UTR	S72_S73	new_204977_205210	na	-1.8	0.188544438217938
S766.3028	S_feature	S766	new_2158288_2158723_c	na	1.8	na
spmH.1110	CDS	spmH	BSU_07270	Sporulation proteins/ other, Poorly characterized/ putative enzymes	1.8	na
ynfE.2740	CDS	ynfE	BSU_18140	Newly identified sporulation proteins (based on transcription profiling), Phosphorylation on a Tyr residue	1.8	na
nprB.1641	CDS	nprB	BSU_11100	Utilization of proteins, Extracellular feeding proteases, Secreted proteins	-1.8	na
S930.3733	S_feature	S930	new_2565921_2566988	na	-1.79	na
ycdC.444	CDS	ycdC	BSU_02800	Proteins of unknown function	1.79	0.0932650048383796
bsrH.3924	CDS	bsrH	BSU_26055	Antisense RNAs of toxin/antitoxin systems, Small RNAs with unknown functions, Type 1 TA systems	-1.79	na
S414_roxS.1717	S_feature	S414_roxS	new_1233096_1233397	na	-1.79	na
yomV.3202	CDS	yomV	BSU_21210	SP-beta prophage	1.79	0.114516982558497
khtU_khtT.1458	intergenic_UTR	khtU_khtT	BSU_09850	Membrane proteins, Metal ion transporter, Potassium uptake/ export	-1.78	na
Novel_transcript.2224	Novel_transcript	Novel_transcript	na	na	-1.78	na
ymaF.2597	CDS	ymaF	BSU_17320	Newly identified sporulation proteins (based on transcription profiling)	-1.78	na
yptA_rlmKB.3346	intergenic_UTR	yptA_rlmKB	BSU_22160	Newly identified sporulation proteins (based on transcription profiling)	-1.78	na
yqaT.3939	CDS	yqaT	BSU_26190	Skin element	1.78	na
opuE.1033	CDS	opuE	BSU_06660	General stress proteins (controlled by SigB), Coping with hyper-osmotic stress, Membrane proteins, Solute:sodium symporter family, Uptake of compatible solutes, Sodium-solute symporter	1.78	0.251680591588978
dhbE_dhbC.4844	intergenic_UTR	dhbE_dhbC	BSU_31980	Acquisition of iron / Other, Acquisition of iron / Other	-1.77	0.331268292447498
S1202.4751	sRNA_independent	S1202	new_3225687_3226671	na	-1.77	na
fswA.3515	transcript	fswA	BSU_misc_RNA_36	na	-1.77	0.29333260007632
YP_009513943.680	CDS	YP_009513943	na	na	-1.76	na
YP_009513943.682	putative_sRNA	YP_009513943	na	na	-1.76	na
S363.1525	sRNA_independent	S363	new_1105569_1105635_c	na	-1.76	na
appC.1689	CDS	appC	BSU_11400	Utilization of peptides, Membrane proteins, Uptake of peptides	1.76	0.0875967208826216
yyzI_yyzJ.6131	pseudogene	yyzI_yyzJ	BSU_40573	Proteins of unknown function	-1.76	na
cmoI_cmoO.4443	intergenic_UTR	cmoI_cmoO	BSU_29320	Conversion of S-methyl cysteine to cysteine	-1.76	na
mdxJ.5220	CDS	mdxJ	BSU_34580	Membrane proteins, Proteins of unknown function	1.75	na
S1299.5120	S_feature	S1299	new_3471824_3472588	na	-1.75	na
YP_009513997.4467	CDS	YP_009513997	na	na	-1.75	na
yvcJ_yvcI.5249	intergenic_UTR	yvcJ_yvcI	BSU_34770	Genetic competence, Genetic competence, Swarming	-1.74	na
roxS.1718	transcript	roxS	BSU_misc_RNA_67	Regulatory RNAs	-1.74	na
comC.4246	CDS	comC	BSU_28070	Genetic competence, Protein secretion, Genetic competence, Membrane proteins	1.73	na
spoIIP.3845	CDS	spoIIP	BSU_25530	Cell wall/ other, Sporulation proteins/ other, Membrane proteins, Efp-dependent proteins	1.72	na
ganR_lutR.5166	intergenic_UTR	ganR_lutR	BSU_34170	Utilization of galactan, Transcription factors/ other	1.72	na
nasE_nasD.525	intergenic_UTR	nasE_nasD	BSU_03290	Anaerobic respiration, Utilization of nitrate/ nitrite	1.72	0.299066390681664
holB_ricT.59	intergenic_UTR	holB_ricT	BSU_00310	DNA replication, Essential genes	1.72	na
yybE_yybD.6146	intergenic_UTR	yybE_yybD	BSU_40670	Transcription factor/ other/ based on similarity	1.72	na
S310.1325	sRNA_independent	S310	new_965798_965868	na	1.72	na
S759.3004	S_feature	S759	new_2152853_2153170_c	na	1.72	na
S1579.6203	sRNA_independent	S1579	new_4213186_4215471	na	1.72	na
pyrD.2330	CDS	pyrD	BSU_15540	Biosynthesis/ acquisition of pyrimidine nucleotides	1.72	0.154958923578497
pucI.5515	CDS	pucI	BSU_36470	Utilization of nucleotides, Membrane proteins, Nucleotide/ nucleoside transporter	-1.72	na
yngL.2760	CDS	yngL	BSU_18290	Newly identified sporulation proteins (based on transcription profiling), Membrane proteins	1.72	na
yomR.3207	CDS	yomR	BSU_21250	SP-beta prophage	1.72	0.0988479087423022
pucA.4920	CDS	pucA	BSU_32510	Utilization of nucleotides	1.71	na
nucA.547	CDS	nucA	BSU_03430	Genetic competence, Genetic competence, Membrane proteins	1.71	0.14363442440003
spsB.5723	CDS	spsB	BSU_37900	Not yet assigned	-1.71	na
opuCD.5114	CDS	opuCD	BSU_33800	Coping with hyper-osmotic stress, Membrane proteins, Uptake of compatible solutes for osmoprotection	1.7	0.114516982558497
yitP.1636	CDS	yitP	BSU_11070	Membrane proteins, Proteins of unknown function	-1.68	na
blyA.3228	CDS	blyA	BSU_21410	Autolysis, SP-beta prophage, Secreted proteins	1.68	0.0988479087423022
ftsW_pycA.2220	intergenic_UTR	ftsW_pycA	BSU_14850	Essential genes, Membrane proteins, Divisome	-1.67	na
sndA.4437	CDS	sndA	BSU_29290	Conversion of S-methyl cysteine to cysteine, Efp-dependent proteins	-1.67	na
yfkQ.1185	CDS	yfkQ	BSU_07790	Germination/ based on similarity, Membrane proteins	-1.67	na
glnP.4142	CDS	glnP	BSU_27460	Biosynthesis/ acquisition of glutamate/ glutamine/ ammonium assimilation, Utilization of glutamine/ glutamate, Sporulation proteins/ other, Membrane proteins, Uptake of amino acids	-1.67	na
tetB_tetL.6161	intergenic_UTR	tetB_tetL	BSU_40770	Resistance against toxins/ antibiotics, Membrane proteins, Other transporters	-1.67	na
Novel_transcript.359	Novel_transcript	Novel_transcript	na	na	-1.66	na
xkzA_xkdV.1904	intergenic_UTR	xkzA_xkdV	BSU_12749	PBSX prophage	-1.66	na
oxdD.2816	CDS	oxdD	BSU_18670	Resistance against other toxic compounds (nitric oxide, phenolic acids, flavonoids, oxalate), Class V	-1.66	na
S1364.5388	sRNA_independent	S1364	new_3666577_3666932_c	na	-1.66	na
gerT.2956	CDS	gerT	BSU_19490	Additional germination proteins, Not yet assigned	1.66	na
yjaV.1671	CDS	yjaV	BSU_11290	Sporulation proteins/ other	-1.66	na
spoIIR.5596	CDS	spoIIR	BSU_36970	Control of sigma factors, Sporulation proteins/ other	-1.66	na
tboG.3803	transcript	tboG	BSU_misc_RNA_39	na	-1.66	na
pth_fin.93	intergenic_UTR	pth_fin	BSU_00530	Translation/ other, General stress proteins (controlled by SigB), Essential genes	1.66	na
putC_S116.508	CDS_3'UTR	putC_S116	BSU_03210	Utilization of proline	1.66	0.106268730001907
opuCB.5116	CDS	opuCB	BSU_33820	Coping with hyper-osmotic stress, Membrane proteins, Uptake of compatible solutes for osmoprotection	1.66	0.101743190040724
S224.972	sRNA_5UTR	S224	new_678952_679246_c	na	-1.65	na
S926.3722	sRNA_independent	S926	new_2560260_2560488_c	na	1.65	na
putP.509	CDS	putP	BSU_03220	Biosynthesis/ acquisition of proline, Utilization of proline, Membrane proteins, Solute:sodium symporter family, Sodium-solute symporter	1.65	0.106268730001907
nasD.526	CDS	nasD	BSU_03300	Anaerobic respiration, Utilization of nitrate/ nitrite	1.65	0.258587601582925
S107.478	sRNA_independent	S107	new_325190_325277_c	na	1.65	na
ypmS_ypmR.3276	intergenic_UTR	ypmS_ypmR	BSU_21730	Membrane proteins, Proteins of unknown function	-1.64	na
suhB_ykzC.2197	intergenic_UTR	suhB_ykzC	BSU_14670	Proteins of unknown function	1.64	na
rplX_rplE.218	intergenic_UTR	rplX_rplE	BSU_01270	Ribosomal proteins, Essential genes	1.63	0.111269998938303
appB.1687	CDS	appB	BSU_11390	Utilization of peptides, Membrane proteins, Uptake of peptides	1.63	0.206378972360085
S988.3979	sRNA_independent	S988	new_2708700_2708787_c	na	-1.63	na
yusR.4983	CDS	yusR	BSU_32900	Poorly characterized/ putative enzymes	-1.63	na
fruK_fruA.2151	intergenic_UTR	fruK_fruA	BSU_14390	Utilization of fructose	-1.63	na
xkzA.1903	CDS	xkzA	BSU_12749	PBSX prophage	-1.63	na
eepC.1941	CDS	eepC	BSU_12990	Cell wall/ other	1.62	0.304352669085438
yybD_yybC.6149	intergenic_UTR	yybD_yybC	BSU_40680	Proteins of unknown function	-1.62	na
ywsA.5439	CDS	ywsA	BSU_35980	Proteins of unknown function	-1.62	0.31341892919222
spcQ.105	CDS	spcQ	BSU_00610	Sporulation proteins/ other, Membrane proteins	-1.61	na
spcF_mutM.4404	intergenic_UTR	spcF_mutM	BSU_29070	Sporulation/ other, Membrane proteins	-1.61	na
fin.94	CDS	fin	BSU_00540	DNA repair/ recombination, Control of sigma factors, Sporulation proteins/ other, Other proteins	1.61	na
dppE.1938	CDS	dppE	BSU_12960	Utilization of peptides, Membrane proteins, Uptake of peptides	1.61	0.275217100464528
med_comZ.1674	intergenic_UTR	med_comZ	BSU_11300	Genetic competence, Genetic competence	-1.61	na
yomW.3201	CDS	yomW	BSU_21200	SP-beta prophage	1.61	0.0988479087423022
ltdD.2096	CDS	ltdD	BSU_14040	Biosynthesis of peptidoglycan, Biosynthesis of peptidoglycan, Not yet assigned	-1.61	na
xkdR_xkdS.1899	intergenic_UTR	xkdR_xkdS	BSU_12710	PBSX prophage	-1.61	na
rmgU.4562	CDS	rmgU	BSU_30090	Proteins of unknown function	-1.6	na
yotK.3007	CDS	yotK	BSU_19850	SP-beta prophage	1.6	na
asrG_SR4.3244	transcript	asrG_SR4	BSU_misc_RNA_77	na	-1.6	na
putC.507	CDS	putC	BSU_03210	Utilization of proline	1.59	0.114516982558497
ywbA.5796	CDS	ywbA	BSU_38390	Membrane proteins, Sugar specific PTS proteins, Newly identified sporulation proteins (based on transcription profiling)	-1.58	na
bhlB.3230	CDS	bhlB	BSU_21430	SP-beta prophage	1.58	na
fnr.5647	CDS	fnr	BSU_37310	Regulators of electron transport, Transcription factors/ other	1.58	0.0932650048383796
sacC.4064	CDS	sacC	BSU_27030	Utilization of other polymeric carbohydrates, Secreted proteins	-1.58	0.412686969614858
cotK.1063	CDS	cotK	BSU_06850	Class V	-1.58	na
yoaQ.2821	CDS	yoaQ	BSU_18700	Newly identified sporulation proteins (based on transcription profiling)	-1.57	na
yoqR.3097	CDS	yoqR	BSU_20540	SP-beta prophage	1.57	na
cydD.5846	CDS	cydD	BSU_38730	Terminal oxidases, Membrane proteins, Regulatory ABC transporters	1.57	0.331598138341672
yqxL.3723	CDS	yqxL	BSU_24740	General stress proteins (controlled by SigB), Membrane proteins, Metal ion transporter, Metal ion homeostasis/ Other	1.57	0.139022082909756
alsS.5444	CDS	alsS	BSU_36010	Overflow metabolism	-1.57	0.396766078305855
S545.2234	S_feature	S545	new_1565737_1565848	na	-1.56	na
mswB_S471.1969	transcript	mswB_S471	BSU_misc_RNA_18	na	-1.56	na
Novel_transcript.848	Novel_transcript	Novel_transcript	na	na	-1.56	na
nin_nucA.546	intergenic_UTR	nin_nucA	BSU_03420	Genetic competence, Genetic competence, Membrane proteins, Phosphorylation on an Arg residue	-1.56	na
ytzL.4643	CDS	ytzL	BSU_30739	Newly identified sporulation proteins (based on transcription profiling)	-1.56	na
comGA.3721	CDS	comGA	BSU_24730	Genetic competence, Genetic competence, Membrane proteins, Phosphorylation on an Arg residue	1.55	na
dctP.700	CDS	dctP	BSU_04470	Utilization of organic acids, Membrane proteins, Transporter for organic acids, Dicarboxylate/amino acid:cation symporter	-1.55	0.126842577153421
nasE.524	CDS	nasE	BSU_03290	Anaerobic respiration, Utilization of nitrate/ nitrite	1.54	0.304352669085438
tswB.1977	transcript	tswB	BSU_misc_RNA_19	na	1.54	na
tuaA/2.5377	CDS	tuaA/2	BSU_35610	Biosynthesis of teichuronic acid, Biosynthesis of teichuronic acid, Pseudogenes	1.54	na
tuaAn.5378	pseudogene	tuaAn	BSU_35610	Biosynthesis of teichuronic acid, Biosynthesis of teichuronic acid, Pseudogenes	1.54	na
glpD.1387	CDS	glpD	BSU_09300	Utilization of glycerol/ glycerol-3-phosphate, Utilization of phospholipids	-1.54	0.299066390681664
ywcI.5748	CDS	ywcI	BSU_38080	Proteins of unknown function	1.54	0.106268730001907
yonO.3179	CDS	yonO	BSU_21040	SP-beta prophage, Prophage/ phage transcription	1.53	0.275567174708425
rsbRA_rsbS.734	intergenic_UTR	rsbRA_rsbS	BSU_04670	Control of sigma factors, Phosphorylation on a Thr residue	-1.53	na
S1466.5746	S_feature	S1466	new_3906104_3907171	na	-1.53	na
YP_009514010.5614	CDS	YP_009514010	na	na	1.53	na
glmM_glmS.296	intergenic_UTR	glmM_glmS	BSU_01770	Biosynthesis of peptidoglycan, Biosynthesis of peptidoglycan, Essential genes, Phosphorylation on a Ser residue, Metabolism of signalling nucleotides	-1.53	0.404674364273783
ykoX_ykoY.2001	intergenic_UTR	ykoX_ykoY	BSU_13430	Membrane proteins, Other transporters	-1.53	na
S1418.5552	sRNA_independent	S1418	new_3774188_3774399_c	na	-1.53	na
apbT.3170	transcript	apbT	BSU_misc_RNA_90	na	-1.52	0.336591522664472
nasD_nasC.527	intergenic_UTR	nasD_nasC	BSU_03300	Anaerobic respiration, Utilization of nitrate/ nitrite	1.52	0.448358480186789
ndhF.305	CDS	ndhF	BSU_01830	Prophage 1, Membrane proteins, Acquisition of bicarbonate, Uptake of other small ions	-1.52	0.292217463915116
ebrB_ebrA.2594	intergenic_UTR	ebrB_ebrA	BSU_17290	Resistance against toxins/ antibiotics, Membrane proteins, Multidrug exporters	1.52	na
csbA_S1343.5316	sRNA_5UTR	csbA_S1343	BSU_35180	General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress, Membrane proteins	1.51	na
bmrU.3617	CDS	bmrU	BSU_24000	General stress proteins (controlled by SigB), Resistance against toxins/ antibiotics	1.51	0.29333260007632
chaA.1202	CDS	chaA	BSU_07920	Sporulation proteins/ other, General stress proteins (controlled by SigB), Membrane proteins, Metal ion transporter, Metal ion homeostasis/ Other	1.51	0.304352669085438
tmk_darA.52	intergenic_UTR	tmk_darA	BSU_00280	Biosynthesis/ acquisition of pyrimidine nucleotides, Essential genes	-1.51	na
opuCC.5115	CDS	opuCC	BSU_33810	Coping with hyper-osmotic stress, Membrane proteins, Uptake of compatible solutes for osmoprotection	1.5	0.114516982558497
fbpB.708	CDS	fbpB	BSU_04530	Acquisition of iron / Other, RNA chaperones, Short peptides, Acquisition of iron / Other	-1.5	0.129095616629796
leuC_leuB.4274	intergenic_UTR	leuC_leuB	BSU_28260	Biosynthesis/ acquisition of branched-chain amino acids, Phosphorylation on an Arg residue	-1.5	na
pabB_pabA.133	intergenic_UTR	pabB_pabA	BSU_00740	Biosynthesis of folate	-1.5	na
yqaD.3962	CDS	yqaD	BSU_26360	Skin element, Membrane proteins	-1.49	na
yorH.3076	CDS	yorH	BSU_20380	SP-beta prophage	1.49	na
yotI.3010	CDS	yotI	BSU_19870	SP-beta prophage	1.49	na
argB.1661	CDS	argB	BSU_11210	Biosynthesis/ acquisition of arginine	1.49	na
S1513.5930	sRNA_independent	S1513	new_4035641_4035833_c	na	-1.49	0.513042890557304
S1338.5299	sRNA_independent	S1338	new_3605398_3606736_c	na	-1.48	na
yopI_sieB.3146	intergenic_UTR	yopI_sieB	BSU_20880	SP-beta prophage	-1.48	na
spoIIE.111	CDS	spoIIE	BSU_00640	Protein phosphatases, Control of sigma factors, Membrane proteins	1.48	0.261119112188961
mccB.4104	CDS	mccB	BSU_27250	Biosynthesis/ acquisition of cysteine	-1.48	0.0543648165077089
acdA.5627	CDS	acdA	BSU_37170	Utilization of fatty acids	1.47	0.154958923578497
yocM.2919	CDS	yocM	BSU_19260	Coping with hyper-osmotic stress	-1.47	na
tcyL.4448	CDS	tcyL	BSU_29360	Biosynthesis/ acquisition of cysteine, Membrane proteins, Uptake of amino acids	-1.47	na
yomU.3203	CDS	yomU	BSU_21220	SP-beta prophage	1.47	0.0747441776773592
rpmI_infC.4374	intergenic_UTR	rpmI_infC	BSU_28860	Ribosomal proteins	-1.47	na
rosA_S346.1454	sRNA_independent	rosA_S346	new_1056384_1056537	Regulatory RNAs	-1.46	0.45617544833196
S247_hmoA.1094	CDS_3'UTR	S247_hmoA	new_783392_785083_c	na	-1.46	na
yqbH.3930	CDS	yqbH	BSU_26110	Skin element	1.45	na
ypuC/2.3523	CDS	ypuC/2	BSU_23330	Pseudogenes	1.45	na
ypuC.3525	pseudogene	ypuC	BSU_23329	Pseudogenes	1.45	na
cotNW.4989	CDS	cotNW	BSU_32950	Newly identified sporulation proteins (based on transcription profiling)	1.45	na
ybzG.240	CDS	ybzG	BSU_01389	Proteins of unknown function, Other highly expressed unknown proteins	-1.45	na
yuxJ.4761	CDS	yuxJ	BSU_31480	Resistance against toxins/ antibiotics/ based on similarity, Membrane proteins	-1.45	0.33635991427269
infA_rpmJ.243	intergenic_UTR	infA_rpmJ	BSU_01390	Translation factors, Essential genes, Phosphorylation on a Tyr residue	-1.44	na
tboX_S1305.5142	transcript	tboX_S1305	BSU_misc_RNA_56	na	-1.44	na
oppC.1697	CDS	oppC	BSU_11450	Utilization of peptides, Genetic competence, Genetic competence, Membrane proteins, Uptake of peptides, phosphorelay, phosphorelay	1.44	0.169952428329189
mdxD.5226	CDS	mdxD	BSU_34620	Utilization of starch/ maltodextrin, Membrane proteins	1.44	0.33635991427269
cmoO.4444	CDS	cmoO	BSU_29330	Conversion of S-methyl cysteine to cysteine	-1.44	na
murD_spoVE.2277	intergenic_UTR	murD_spoVE	BSU_15200	Biosynthesis of peptidoglycan, Biosynthesis of peptidoglycan, Essential genes	-1.44	na
